date,borough,consumption_(hcf),year,month,day_of_month,day_of_week,day_of_year,week_of_year,is_weekend,is_holiday,season,is_summer,is_winter,rolling_avg_7d,rolling_avg_30d,rolling_std_30d
2015-02-07,MANHATTAN,11278.14,2015,2,7,5,38,6,1,0,1,0,1,12078.767142857145,11720.168333333333,635.1320929461845
2015-02-07,QUEENS,8232.24,2015,2,7,5,38,6,1,0,1,0,1,8946.515714285715,8639.578333333333,565.3205976538186
2015-02-08,BRONX,7113.41,2015,2,8,6,39,6,1,0,1,0,1,7845.795714285714,7566.873999999999,530.6989406407562
2015-02-08,BROOKLYN,8858.12,2015,2,8,6,39,6,1,0,1,0,1,9850.411428571428,9400.947666666667,764.6841249177929
2015-02-08,MANHATTAN,11234.66,2015,2,8,6,39,6,1,0,1,0,1,12107.702857142856,11706.909666666668,641.1502404406459
2015-02-08,QUEENS,8222.77,2015,2,8,6,39,6,1,0,1,0,1,8972.708571428571,8626.032000000001,570.4248119477089
2015-02-09,BRONX,8211.51,2015,2,9,0,40,7,0,0,1,0,1,7866.672857142858,7621.250666666666,509.2572234548081
2015-02-09,BROOKLYN,10440.33,2015,2,9,0,40,7,0,0,1,0,1,9884.158571428572,9482.37,739.7512159759881
2015-02-09,MANHATTAN,12578.62,2015,2,9,0,40,7,0,0,1,0,1,12121.845714285713,11774.541,621.5834557130474
2015-02-09,QUEENS,9392.99,2015,2,9,0,40,7,0,0,1,0,1,8997.891428571429,8689.139,545.7186252144248
2015-02-10,BRONX,8223.72,2015,2,10,1,41,7,0,0,1,0,1,7883.155714285714,7675.175666666666,483.01788238247093
2015-02-10,BROOKLYN,10358.6,2015,2,10,1,41,7,0,0,1,0,1,9921.364285714286,9561.837333333333,699.1280431634029
2015-02-10,MANHATTAN,12550.54,2015,2,10,1,41,7,0,0,1,0,1,12148.262857142856,11840.008,595.0033395814398
2015-02-10,QUEENS,9400.31,2015,2,10,1,41,7,0,0,1,0,1,9021.85,8747.045333333333,524.8615784332667
2015-02-11,BRONX,8256.14,2015,2,11,2,42,7,0,0,1,0,1,7889.621428571429,7693.547333333334,494.5352079229393
2015-02-11,BROOKLYN,10458.92,2015,2,11,2,42,7,0,0,1,0,1,9943.24857142857,9595.699666666666,717.535719478471
2015-02-11,MANHATTAN,12741.61,2015,2,11,2,42,7,0,0,1,0,1,12194.904285714287,11875.314000000002,616.3714783539518
2015-02-11,QUEENS,9516.73,2015,2,11,2,42,7,0,0,1,0,1,9064.092857142858,8776.515000000001,542.7319998810503
2015-02-12,BRONX,8398.22,2015,2,12,3,43,7,0,0,1,0,1,7919.305714285714,7718.013333333334,510.91986607882654
2015-02-12,BROOKLYN,10403.47,2015,2,12,3,43,7,0,0,1,0,1,9956.888571428572,9622.952666666668,732.5200352299913
2015-02-12,MANHATTAN,12744.47,2015,2,12,3,43,7,0,0,1,0,1,12246.877142857144,11904.847333333333,636.4362546074892
2015-02-12,QUEENS,9408.45,2015,2,12,3,43,7,0,0,1,0,1,9077.388571428572,8799.771,554.6349181427
2015-02-13,BRONX,8311.69,2015,2,13,4,44,7,0,0,1,0,1,7946.181428571429,7737.417666666666,522.30117456265
2015-02-13,BROOKLYN,10458.3,2015,2,13,4,44,7,0,0,1,0,1,9970.85,9650.865333333333,748.2257170304692
2015-02-13,MANHATTAN,12805.05,2015,2,13,4,44,7,0,0,1,0,1,12276.155714285715,11942.366,655.5816444096434
2015-02-13,QUEENS,9477.4,2015,2,13,4,44,7,0,0,1,0,1,9092.984285714285,8825.974666666667,567.7478450177983
2015-02-14,BRONX,7323.7,2015,2,14,5,45,7,1,0,1,0,1,7976.912857142857,7724.039666666667,527.7406941010075
2015-02-14,BROOKLYN,8903.6,2015,2,14,5,45,7,1,0,1,0,1,9983.048571428571,9625.331999999999,760.533069458984
2015-02-14,MANHATTAN,11540.24,2015,2,14,5,45,7,1,0,1,0,1,12313.598571428573,11931.660999999998,659.5594605667178
2015-02-14,QUEENS,8453.23,2015,2,14,5,45,7,1,0,1,0,1,9124.554285714285,8817.448,571.4733607778023
2015-02-15,BRONX,7252.59,2015,2,15,6,46,7,1,0,1,0,1,7996.795714285714,7708.361666666667,534.7150879260188
2015-02-15,BROOKLYN,9067.67,2015,2,15,6,46,7,1,0,1,0,1,10012.984285714285,9605.792666666668,767.2752058979636
2015-02-15,MANHATTAN,11550.55,2015,2,15,6,46,7,1,0,1,0,1,12358.725714285714,11922.971333333333,662.9094920941038
2015-02-15,QUEENS,8491.57,2015,2,15,6,46,7,1,0,1,0,1,9162.954285714286,8810.374,574.2356042337595
2015-02-16,BRONX,8398.81,2015,2,16,0,47,8,0,0,1,0,1,8023.552857142857,7761.992666666667,519.8974811602435
2015-02-16,BROOKLYN,10584.13,2015,2,16,0,47,8,0,0,1,0,1,10033.527142857143,9683.387333333334,743.4306434637535
2015-02-16,MANHATTAN,12935.77,2015,2,16,0,47,8,0,0,1,0,1,12409.747142857143,11998.983333333334,642.9923453093268
2015-02-16,QUEENS,9575.48,2015,2,16,0,47,8,0,0,1,0,1,9189.024285714286,8870.350333333334,556.1749034778171
2015-02-17,BRONX,8440.33,2015,2,17,1,48,8,0,0,1,0,1,8054.497142857143,7819.114666666666,495.8054806191026
2015-02-17,BROOKLYN,10652.89,2015,2,17,1,48,8,0,0,1,0,1,10075.56857142857,9763.839333333333,711.6867442716358
2015-02-17,MANHATTAN,12881.54,2015,2,17,1,48,8,0,0,1,0,1,12457.032857142858,12069.925666666668,617.7226151547515
2015-02-17,QUEENS,9670.03,2015,2,17,1,48,8,0,0,1,0,1,9227.555714285714,8933.638666666666,534.4082952893547
2015-02-18,BRONX,8547.19,2015,2,18,2,49,8,0,0,1,0,1,8096.075714285714,7845.318666666667,513.1039480270108
2015-02-18,BROOKLYN,10732.44,2015,2,18,2,49,8,0,0,1,0,1,10114.642857142857,9800.402,732.7338850680384
2015-02-18,MANHATTAN,12921.97,2015,2,18,2,49,8,0,0,1,0,1,12482.798571428571,12100.660333333333,636.7643750186825
2015-02-18,QUEENS,9688.51,2015,2,18,2,49,8,0,0,1,0,1,9252.095714285713,8965.275333333333,550.3683453315955
2015-02-19,BRONX,8492.15,2015,2,19,3,50,8,0,0,1,0,1,8109.494285714286,7870.670666666667,525.9201797961055
2015-02-19,BROOKLYN,10776.4,2015,2,19,3,50,8,0,0,1,0,1,10167.91857142857,9836.415666666668,753.6767382623792
2015-02-19,MANHATTAN,12883.78,2015,2,19,3,50,8,0,0,1,0,1,12502.699999999999,12132.823333333334,651.4651765288975
2015-02-19,QUEENS,9720.13,2015,2,19,3,50,8,0,0,1,0,1,9296.621428571429,8991.729333333333,567.2548093742439
2015-02-20,BRONX,8513.67,2015,2,20,4,51,8,0,0,1,0,1,8138.348571428572,7892.330333333332,538.8524468463381
2015-02-20,BROOKLYN,10645.71,2015,2,20,4,51,8,0,0,1,0,1,10194.691428571428,9864.627,767.9470775773916
2015-02-20,MANHATTAN,13083.23,2015,2,20,4,51,8,0,0,1,0,1,12542.44,12168.431,673.6199871888339
2015-02-20,QUEENS,9792.94,2015,2,20,4,51,8,0,0,1,0,1,9341.698571428571,9020.712,585.5631102204802
2015-02-21,BRONX,7496.09,2015,2,21,5,52,8,1,0,1,0,1,8162.975714285714,7882.342333333334,543.4620437761859
2015-02-21,BROOKLYN,9175.63,2015,2,21,5,52,8,1,0,1,0,1,10233.552857142857,9845.881,777.9433835145975
2015-02-21,MANHATTAN,11637.72,2015,2,21,5,52,8,1,0,1,0,1,12556.365714285714,12156.443666666666,679.939750817089
2015-02-21,QUEENS,8622.07,2015,2,21,5,52,8,1,0,1,0,1,9365.81857142857,9012.576,589.4673435112882
2015-02-22,BRONX,7510.45,2015,2,22,6,53,8,1,0,1,0,1,8199.812857142857,7871.570000000001,547.6478715315981
2015-02-22,BROOKLYN,9193.78,2015,2,22,6,53,8,1,0,1,0,1,10251.56857142857,9823.460666666668,786.9718543226915
2015-02-22,MANHATTAN,11822.23,2015,2,22,6,53,8,1,0,1,0,1,12595.177142857143,12148.547333333334,682.4797633474504
2015-02-22,QUEENS,8528.82,2015,2,22,6,53,8,1,0,1,0,1,9371.14,8999.996666666666,595.8082759281012
2015-02-23,BRONX,8516.89,2015,2,23,0,54,9,0,0,1,0,1,8216.68142857143,7926.941000000001,524.9044925169438
2015-02-23,BROOKLYN,10839.7,2015,2,23,0,54,9,0,0,1,0,1,10288.078571428572,9903.191,763.611679235252
2015-02-23,MANHATTAN,13150.68,2015,2,23,0,54,9,0,0,1,0,1,12625.878571428571,12227.275,655.9313429259912
2015-02-23,QUEENS,9873.81,2015,2,23,0,54,9,0,0,1,0,1,9413.75857142857,9067.398,575.4600744016834
2015-02-24,BRONX,8649.68,2015,2,24,1,55,9,0,0,1,0,1,8246.58857142857,7984.282999999999,505.7898374181771
2015-02-24,BROOKLYN,10797.5,2015,2,24,1,55,9,0,0,1,0,1,10308.737142857144,9983.491666666667,724.4968376508524
2015-02-24,MANHATTAN,12988.19,2015,2,24,1,55,9,0,0,1,0,1,12641.114285714284,12294.169666666667,626.1416472744326
2015-02-24,QUEENS,9817.01,2015,2,24,1,55,9,0,0,1,0,1,9434.755714285715,9131.203666666666,547.3151567014214
2015-02-25,BRONX,8675.0,2015,2,25,2,56,9,0,0,1,0,1,8264.847142857141,8008.319666666666,521.1959535032388
2015-02-25,BROOKLYN,10860.39,2015,2,25,2,56,9,0,0,1,0,1,10327.015714285715,10017.557999999999,741.2723918460035
2015-02-25,MANHATTAN,13033.37,2015,2,25,2,56,9,0,0,1,0,1,12657.028571428573,12321.153666666667,640.2902278545416
2015-02-25,QUEENS,9760.92,2015,2,25,2,56,9,0,0,1,0,1,9445.1,9153.860666666666,559.115855188995
2015-02-26,BRONX,8731.19,2015,2,26,3,57,9,0,0,1,0,1,8298.995714285715,8032.209000000001,537.6543444050054
2015-02-26,BROOKLYN,10863.43,2015,2,26,3,57,9,0,0,1,0,1,10339.448571428571,10046.522333333334,757.1465899004008
2015-02-26,MANHATTAN,13096.82,2015,2,26,3,57,9,0,0,1,0,1,12687.462857142858,12349.818000000001,655.4567840163301
2015-02-26,QUEENS,9789.46,2015,2,26,3,57,9,0,0,1,0,1,9455.004285714285,9176.429333333333,570.9246230333644
2015-02-27,BRONX,8693.12,2015,2,27,4,58,9,0,0,1,0,1,8324.631428571429,8054.530333333333,551.0139094713581
2015-02-27,BROOKLYN,11034.26,2015,2,27,4,58,9,0,0,1,0,1,10394.955714285714,10082.756333333333,777.9557525112785
2015-02-27,MANHATTAN,13281.86,2015,2,27,4,58,9,0,0,1,0,1,12715.83857142857,12389.471,675.0296233823495
2015-02-27,QUEENS,9876.24,2015,2,27,4,58,9,0,0,1,0,1,9466.904285714287,9202.378999999999,584.7497491875209
2015-02-28,BRONX,7504.87,2015,2,28,5,59,9,1,0,1,0,1,8325.885714285714,8038.545666666667,560.0005498253574
2015-02-28,BROOKLYN,9281.39,2015,2,28,5,59,9,1,0,1,0,1,10410.064285714285,10055.388666666666,791.5626426110952
2015-02-28,MANHATTAN,11990.18,2015,2,28,5,59,9,1,0,1,0,1,12766.19,12378.367333333334,678.8844657276827
2015-02-28,QUEENS,8662.91,2015,2,28,5,59,9,1,0,1,0,1,9472.738571428572,9186.743333333334,592.9113548522117
2015-03-01,BRONX,7589.12,2015,3,1,6,60,9,1,0,2,0,0,8337.124285714286,8022.7339999999995,565.9377266132093
2015-03-01,BROOKLYN,9343.93,2015,3,1,6,60,9,1,0,2,0,0,10431.514285714287,10031.567,802.1460481395221
2015-03-01,MANHATTAN,11877.69,2015,3,1,6,60,9,1,0,2,0,0,12774.112857142858,12365.127,684.8194457899062
2015-03-01,QUEENS,8709.08,2015,3,1,6,60,9,1,0,2,0,0,9498.49,9171.058333333332,599.2956627523016
2015-03-02,BRONX,8684.79,2015,3,2,0,61,10,0,0,2,0,0,8361.109999999999,8077.103666666666,547.687591420901
2015-03-02,BROOKLYN,11002.15,2015,3,2,0,61,10,0,0,2,0,0,10454.721428571429,10111.627666666667,773.728342533205
2015-03-02,MANHATTAN,13274.69,2015,3,2,0,61,10,0,0,2,0,0,12791.828571428572,12438.561,658.9660081251556
2015-03-02,QUEENS,9900.08,2015,3,2,0,61,10,0,0,2,0,0,9502.242857142857,9232.551666666666,575.01339865702
2015-03-03,BRONX,8812.32,2015,3,3,1,62,10,0,0,2,0,0,8384.344285714285,8138.460333333333,522.078040780681
2015-03-03,BROOKLYN,11062.59,2015,3,3,1,62,10,0,0,2,0,0,10492.591428571428,10196.336333333333,731.5789923101402
2015-03-03,MANHATTAN,13312.76,2015,3,3,1,62,10,0,0,2,0,0,12838.195714285715,12514.582666666665,621.6105460590807
2015-03-03,QUEENS,10072.15,2015,3,3,1,62,10,0,0,2,0,0,9538.691428571428,9300.309333333335,548.7352541727117
2015-03-04,BRONX,8836.61,2015,3,4,2,63,10,0,0,2,0,0,8407.43142857143,8164.168333333333,537.12653943562
2015-03-04,BROOKLYN,11143.61,2015,3,4,2,63,10,0,0,2,0,0,10533.051428571429,10227.653333333334,751.7536126093725
2015-03-04,MANHATTAN,13411.35,2015,3,4,2,63,10,0,0,2,0,0,12892.192857142856,12545.640333333333,642.7211107657309
2015-03-04,QUEENS,10014.96,2015,3,4,2,63,10,0,0,2,0,0,9574.982857142857,9326.917666666666,563.6915768561216
2015-03-05,BRONX,8754.85,2015,3,5,3,64,10,0,0,2,0,0,8410.81142857143,8185.718666666667,547.6752808429736
2015-03-05,BROOKLYN,11209.98,2015,3,5,3,64,10,0,0,2,0,0,10582.558571428572,10264.714,772.2752701644421
2015-03-05,MANHATTAN,13347.38,2015,3,5,3,64,10,0,0,2,0,0,12927.987142857144,12578.365666666667,658.050231547034
2015-03-05,QUEENS,10042.78,2015,3,5,3,64,10,0,0,2,0,0,9611.171428571428,9353.923666666667,578.2369445638523
2015-03-06,BRONX,8906.11,2015,3,6,4,65,10,0,0,2,0,0,8441.238571428572,8208.893,563.2638039641822
2015-03-06,BROOKLYN,11100.93,2015,3,6,4,65,10,0,0,2,0,0,10592.082857142857,10291.220666666666,787.2334903030275
2015-03-06,MANHATTAN,13334.54,2015,3,6,4,65,10,0,0,2,0,0,12935.512857142856,12609.013,671.4586749660391
2015-03-06,QUEENS,10063.45,2015,3,6,4,65,10,0,0,2,0,0,9637.915714285715,9382.004333333334,591.8554149375944
2015-03-07,BRONX,7667.88,2015,3,7,5,66,10,1,0,2,0,0,8464.525714285714,8191.474666666666,571.8683688229515
2015-03-07,BROOKLYN,9607.78,2015,3,7,5,66,10,1,0,2,0,0,10638.710000000001,10267.880333333334,797.0382087257964
2015-03-07,MANHATTAN,12197.18,2015,3,7,5,66,10,1,0,2,0,0,12965.084285714285,12602.897,674.4393578993601
2015-03-07,QUEENS,8902.95,2015,3,7,5,66,10,1,0,2,0,0,9672.207142857142,9368.256666666664,598.2121765171339
2015-03-08,BRONX,7668.7,2015,3,8,6,67,10,1,0,2,0,0,8475.894285714287,8176.312666666667,579.7072349511482
2015-03-08,BROOKLYN,9617.51,2015,3,8,6,67,10,1,0,2,0,0,10677.792857142858,10243.111666666666,805.5585526272417
2015-03-08,MANHATTAN,12207.66,2015,3,8,6,67,10,1,0,2,0,0,13012.222857142857,12589.815666666665,678.2903406800025
2015-03-08,QUEENS,8887.59,2015,3,8,6,67,10,1,0,2,0,0,9697.708571428573,9352.235333333334,604.6149069633768
2015-03-09,BRONX,8829.45,2015,3,9,0,68,11,0,0,2,0,0,8496.560000000001,8233.675,555.0264386231381
2015-03-09,BROOKLYN,11207.8,2015,3,9,0,68,11,0,0,2,0,0,10707.171428571428,10322.764666666666,777.4572541336465
2015-03-09,MANHATTAN,13538.85,2015,3,9,0,68,11,0,0,2,0,0,13049.960000000001,12665.17266666667,652.6357327283929
2015-03-09,QUEENS,10239.91,2015,3,9,0,68,11,0,0,2,0,0,9746.255714285713,9419.157666666666,587.2329970568152
2015-03-10,BRONX,8963.48,2015,3,10,1,69,11,0,0,2,0,0,8518.154285714287,8295.344000000001,528.4037700053417
2015-03-10,BROOKLYN,11398.15,2015,3,10,1,69,11,0,0,2,0,0,10755.108571428573,10407.432333333332,750.2864942539294
2015-03-10,MANHATTAN,13589.0,2015,3,10,1,69,11,0,0,2,0,0,13089.422857142856,12743.650666666666,615.1645461731383
2015-03-10,QUEENS,10128.6,2015,3,10,1,69,11,0,0,2,0,0,9754.320000000002,9482.685333333333,555.5775880682247
2015-03-11,BRONX,9035.48,2015,3,11,2,70,11,0,0,2,0,0,8546.564285714287,8322.809666666666,545.0481805370771
2015-03-11,BROOKLYN,11297.83,2015,3,11,2,70,11,0,0,2,0,0,10777.140000000001,10436.015666666666,767.7144858185964
2015-03-11,MANHATTAN,13618.51,2015,3,11,2,70,11,0,0,2,0,0,13119.017142857145,12778.313666666665,634.5373870752862
2015-03-11,QUEENS,10237.4,2015,3,11,2,70,11,0,0,2,0,0,9786.097142857141,9510.832333333332,572.0232874912746
2015-03-12,BRONX,8981.24,2015,3,12,3,71,11,0,0,2,0,0,8578.905714285715,8348.060333333333,557.6994590123257
2015-03-12,BROOKLYN,11317.06,2015,3,12,3,71,11,0,0,2,0,0,10792.437142857143,10467.964333333333,784.1491068873707
2015-03-12,MANHATTAN,13658.72,2015,3,12,3,71,11,0,0,2,0,0,13163.494285714287,12815.253,652.8133336838405
2015-03-12,QUEENS,10273.86,2015,3,12,3,71,11,0,0,2,0,0,9819.108571428571,9539.950666666668,588.2079246317287
2015-03-13,BRONX,9015.58,2015,3,13,4,72,11,0,0,2,0,0,8594.544285714286,8373.375,570.4728860597215
2015-03-13,BROOKLYN,11371.69,2015,3,13,4,72,11,0,0,2,0,0,10831.117142857143,10498.390000000001,801.3065081047295
2015-03-13,MANHATTAN,13584.92,2015,3,13,4,72,11,0,0,2,0,0,13199.26285714286,12843.363333333333,667.5237432084467
2015-03-13,QUEENS,10248.84,2015,3,13,4,72,11,0,0,2,0,0,9845.592857142858,9564.354333333333,602.2311113980837
2015-03-14,BRONX,7768.27,2015,3,14,5,73,11,1,0,2,0,0,8608.885714285714,8352.376666666667,581.0230865217504
2015-03-14,BROOKLYN,9694.0,2015,3,14,5,73,11,1,0,2,0,0,10843.434285714287,10474.741,814.5641247734231
2015-03-14,MANHATTAN,12421.25,2015,3,14,5,73,11,1,0,2,0,0,13231.272857142858,12832.589333333333,671.7698673879809
2015-03-14,QUEENS,9110.62,2015,3,14,5,73,11,1,0,2,0,0,9875.26,9554.426666666666,607.323096469887
2015-03-15,BRONX,7850.37,2015,3,15,6,74,11,1,0,2,0,0,8634.838571428572,8336.999333333333,588.1973748662408
2015-03-15,BROOKLYN,9711.32,2015,3,15,6,74,11,1,0,2,0,0,10856.835714285713,10449.841666666667,826.4145386363334
2015-03-15,MANHATTAN,12440.22,2015,3,15,6,74,11,1,0,2,0,0,13264.495714285715,12820.428333333335,675.5770577660084
2015-03-15,QUEENS,9175.75,2015,3,15,6,74,11,1,0,2,0,0,9916.425714285715,9544.371666666666,611.1275272245837
2015-03-16,BRONX,9051.01,2015,3,16,0,75,12,0,0,2,0,0,8666.49,8394.576333333334,569.8424091737878
2015-03-16,BROOKLYN,11456.36,2015,3,16,0,75,12,0,0,2,0,0,10892.344285714285,10534.933666666668,792.4398184501837
2015-03-16,MANHATTAN,13770.69,2015,3,16,0,75,12,0,0,2,0,0,13297.615714285714,12894.776666666668,652.1585193024289
2015-03-16,QUEENS,10425.65,2015,3,16,0,75,12,0,0,2,0,0,9942.960000000001,9610.119,595.5932652368888
2015-03-17,BRONX,9014.96,2015,3,17,1,76,12,0,0,2,0,0,8673.844285714285,8453.322,538.0072514342734
2015-03-17,BROOKLYN,11566.79,2015,3,17,1,76,12,0,0,2,0,0,10916.435714285715,10618.237666666666,763.714679588168
2015-03-17,MANHATTAN,13834.04,2015,3,17,1,76,12,0,0,2,0,0,13332.621428571429,12970.893,622.4387710263369
2015-03-17,QUEENS,10460.3,2015,3,17,1,76,12,0,0,2,0,0,9990.345714285713,9675.743333333334,576.2443226997525
2015-03-18,BRONX,9184.48,2015,3,18,2,77,12,0,0,2,0,0,8695.13,8479.511,554.1426066446845
2015-03-18,BROOKLYN,11576.28,2015,3,18,2,77,12,0,0,2,0,0,10956.214285714286,10651.309333333333,783.4145634421685
2015-03-18,MANHATTAN,13906.04,2015,3,18,2,77,12,0,0,2,0,0,13373.697142857143,13003.235333333334,645.3375534086157
2015-03-18,QUEENS,10322.62,2015,3,18,2,77,12,0,0,2,0,0,10002.52,9700.648,587.7912330857198
2015-03-19,BRONX,9159.53,2015,3,19,3,78,12,0,0,2,0,0,8720.6,8503.484333333334,567.7783654140931
2015-03-19,BROOKLYN,11643.47,2015,3,19,3,78,12,0,0,2,0,0,11002.844285714285,10684.328666666666,804.0862230088211
2015-03-19,MANHATTAN,13880.56,2015,3,19,3,78,12,0,0,2,0,0,13405.388571428572,13036.535999999998,664.3372887092296
2015-03-19,QUEENS,10504.24,2015,3,19,3,78,12,0,0,2,0,0,10035.43142857143,9728.454999999998,605.7506952804712
2015-03-20,BRONX,9212.96,2015,3,20,4,79,12,0,0,2,0,0,8748.797142857142,8525.676666666666,582.3693117052898
2015-03-20,BROOKLYN,11681.34,2015,3,20,4,79,12,0,0,2,0,0,11047.08,10715.958666666667,824.4494120601837
2015-03-20,MANHATTAN,13735.68,2015,3,20,4,79,12,0,0,2,0,0,13426.925714285713,13063.659666666668,676.0071191089373
2015-03-20,QUEENS,10360.92,2015,3,20,4,79,12,0,0,2,0,0,10051.442857142858,9750.868666666667,616.5652478196165
2015-03-21,BRONX,7999.03,2015,3,21,5,80,12,1,0,2,0,0,8781.762857142856,8509.239333333333,590.2539937672269
2015-03-21,BROOKLYN,9949.72,2015,3,21,5,80,12,1,0,2,0,0,11083.611428571428,10688.402666666667,836.0926508588493
2015-03-21,MANHATTAN,12617.55,2015,3,21,5,80,12,1,0,2,0,0,13454.968571428572,13054.785333333333,680.1844996647907
2015-03-21,QUEENS,9258.53,2015,3,21,5,80,12,1,0,2,0,0,10072.572857142857,9735.481999999998,623.0840550890564
2015-03-22,BRONX,8021.02,2015,3,22,6,81,12,1,0,2,0,0,8806.141428571429,8492.817666666666,596.9416851937501
2015-03-22,BROOKLYN,9868.53,2015,3,22,6,81,12,1,0,2,0,0,11106.069999999998,10662.496666666668,849.3955579982015
2015-03-22,MANHATTAN,12551.57,2015,3,22,6,81,12,1,0,2,0,0,13470.875714285712,13037.063333333334,686.316307595222
2015-03-22,QUEENS,9287.5,2015,3,22,6,81,12,1,0,2,0,0,10088.537142857142,9718.633999999998,628.2885689114865
2015-03-23,BRONX,9127.83,2015,3,23,0,82,13,0,0,2,0,0,8817.115714285714,8547.209,576.9976990891206
2015-03-23,BROOKLYN,11801.12,2015,3,23,0,82,13,0,0,2,0,0,11155.321428571431,10750.013,825.8460438727598
2015-03-23,MANHATTAN,13883.4,2015,3,23,0,82,13,0,0,2,0,0,13486.977142857144,13111.919333333333,649.9308587837706
2015-03-23,QUEENS,10624.27,2015,3,23,0,82,13,0,0,2,0,0,10116.91142857143,9785.374000000002,613.9680542998165
2015-03-24,BRONX,9178.16,2015,3,24,1,83,13,0,0,2,0,0,8840.43,8602.799333333334,553.5274152443842
2015-03-24,BROOKLYN,11829.44,2015,3,24,1,83,13,0,0,2,0,0,11192.842857142856,10837.868333333334,794.1678287715289
2015-03-24,MANHATTAN,14001.43,2015,3,24,1,83,13,0,0,2,0,0,13510.89,13184.559333333333,621.9969807106761
2015-03-24,QUEENS,10540.4,2015,3,24,1,83,13,0,0,2,0,0,10128.354285714287,9852.426666666668,580.9623669296618
2015-03-25,BRONX,9165.26,2015,3,25,2,84,13,0,0,2,0,0,8837.684285714286,8624.411666666665,562.6401490637766
2015-03-25,BROOKLYN,11735.69,2015,3,25,2,84,13,0,0,2,0,0,11215.615714285714,10867.734666666665,810.9103892315188
2015-03-25,MANHATTAN,14101.26,2015,3,25,2,84,13,0,0,2,0,0,13538.778571428573,13216.245333333332,644.0336064679323
2015-03-25,QUEENS,10479.67,2015,3,25,2,84,13,0,0,2,0,0,10150.789999999999,9872.622000000001,592.1539376244543
2015-03-26,BRONX,9159.53,2015,3,26,3,85,13,0,0,2,0,0,8837.684285714286,8641.406666666668,571.0668305617298
2015-03-26,BROOKLYN,11889.7,2015,3,26,3,85,13,0,0,2,0,0,11250.79142857143,10904.141333333333,831.8946177115246
2015-03-26,MANHATTAN,13973.51,2015,3,26,3,85,13,0,0,2,0,0,13552.057142857142,13249.089333333333,656.99624708377
2015-03-26,QUEENS,10572.2,2015,3,26,3,85,13,0,0,2,0,0,10160.498571428572,9897.795000000002,605.6073775102435
2015-03-27,BRONX,9268.25,2015,3,27,4,86,13,0,0,2,0,0,8845.582857142857,8661.181666666667,582.4287719605504
2015-03-27,BROOKLYN,11725.39,2015,3,27,4,86,13,0,0,2,0,0,11257.084285714287,10932.974666666669,845.2097343129701
2015-03-27,MANHATTAN,14197.62,2015,3,27,4,86,13,0,0,2,0,0,13618.048571428571,13287.897666666666,677.868642155958
2015-03-27,QUEENS,10614.39,2015,3,27,4,86,13,0,0,2,0,0,10196.708571428573,9926.244,618.8571735261967
2015-03-28,BRONX,8042.01,2015,3,28,5,87,13,1,0,2,0,0,8851.722857142859,8638.208999999999,593.0666951349393
2015-03-28,BROOKLYN,10018.0,2015,3,28,5,87,13,1,0,2,0,0,11266.838571428572,10904.793666666666,861.5447728172825
2015-03-28,MANHATTAN,12736.57,2015,3,28,5,87,13,1,0,2,0,0,13635.051428571429,13275.889333333333,684.5284433722272
2015-03-28,QUEENS,9366.3,2015,3,28,5,87,13,1,0,2,0,0,10212.104285714286,9912.138666666668,626.853127029875
2015-03-29,BRONX,8110.28,2015,3,29,6,88,13,1,0,2,0,0,8864.474285714286,8618.780999999999,600.7031924471601
2015-03-29,BROOKLYN,10075.71,2015,3,29,6,88,13,1,0,2,0,0,11296.435714285715,10872.842,874.2585705313509
2015-03-29,MANHATTAN,12593.26,2015,3,29,6,88,13,1,0,2,0,0,13641.007142857143,13252.936,695.7738930268871
2015-03-29,QUEENS,9311.84,2015,3,29,6,88,13,1,0,2,0,0,10215.581428571428,9893.325333333334,636.3649997079824
2015-03-30,BRONX,9240.45,2015,3,30,0,89,14,0,0,2,0,0,8880.562857142857,8676.633666666667,572.6451671243925
2015-03-30,BROOKLYN,11811.49,2015,3,30,0,89,14,0,0,2,0,0,11297.917142857143,10957.178666666667,836.6697901665863
2015-03-30,MANHATTAN,14108.85,2015,3,30,0,89,14,0,0,2,0,0,13673.214285714286,13323.558333333332,670.2379566426887
2015-03-30,QUEENS,10670.48,2015,3,30,0,89,14,0,0,2,0,0,10222.182857142858,9960.244333333332,607.4126836451411
2015-03-31,BRONX,9394.18,2015,3,31,1,90,14,0,0,2,0,0,8911.422857142858,8736.802333333333,548.77075319603
2015-03-31,BROOKLYN,11932.03,2015,3,31,1,90,14,0,0,2,0,0,11312.572857142859,11043.448666666667,797.0843911134525
2015-03-31,MANHATTAN,14308.92,2015,3,31,1,90,14,0,0,2,0,0,13717.141428571429,13404.599333333334,635.4667495461106
2015-03-31,QUEENS,10720.25,2015,3,31,1,90,14,0,0,2,0,0,10247.875714285716,10027.283333333333,574.6640541270591
2015-04-01,BRONX,9353.88,2015,4,1,2,91,14,0,0,2,0,0,8938.368571428571,8759.105333333333,560.064272695456
2015-04-01,BROOKLYN,11926.5,2015,4,1,2,91,14,0,0,2,0,0,11339.83142857143,11074.260333333334,813.1368715318671
2015-04-01,MANHATTAN,14088.11,2015,4,1,2,91,14,0,0,2,0,0,13715.262857142856,13431.713333333335,646.9817731873352
2015-04-01,QUEENS,10808.73,2015,4,1,2,91,14,0,0,2,0,0,10294.884285714286,10057.571666666667,591.4296293819904
